269	39	cd03425	90821183	36
269	41	cd03425	91215332	36
269	47	cd03424	14278187	89
269	47	cd03424	24987473	89
269	42	cd03424	34810777	90
269	40	cd03424	61680105	89
269	40	cd03424	40889968	89
269	46	cd03424	476067	89
269	50	cd03424	1177043	89
269	41	cd03424	1651720	89
269	48	cd03424	2209125	89
269	44	cd03424	3165571	89
269	44	cd03424	3323037	89
269	44	cd03424	5105165	89
269	41	cd03424	6458735	89
269	41	cd03424	6460007	89
269	45	cd03424	6694937	89
269	44	cd03424	7573205	89
269	44	cd03424	9107123	92
269	41	cd03424	9658187	89
269	40	cd03424	10173426	89
269	42	cd03424	10581398	89
269	40	cd03424	12721934	89
269	42	cd03424	13425406	90
269	40	cd03424	13815465	89
269	42	cd03424	15026699	89
269	46	cd03424	15074111	88
269	41	cd03424	15623269	89
269	46	cd03424	15642432	89
269	40	cd03424	15643937	89
269	41	cd03424	16079418	89
269	41	cd03424	16126887	89
269	41	cd03424	16804004	89
269	41	cd03424	17132048	89
269	41	cd03424	17546766	89
269	41	cd03424	18145473	89
269	40	cd03424	18159440	89
269	40	cd03424	19714433	89
269	41	cd03424	20807759	89
269	41	cd03424	21114082	89
269	41	cd03424	21647350	89
269	41	cd03424	22776469	89
269	41	cd03424	23099306	89
269	41	cd03424	27468101	89
269	41	cd03424	28271627	89
269	41	cd03424	28272089	89
269	42	cd03424	28493065	90
269	41	cd03424	29541199	89
269	42	cd03424	29610168	90
269	47	cd03424	30250391	89
269	45	cd03424	32418270	89
269	41	cd03424	32444714	89
269	40	cd03424	33148213	89
269	41	cd03424	33592324	89
269	41	cd03424	33860844	89
269	41	cd03424	34497242	89
269	41	cd03424	35211648	89
269	44	cd03424	35213833	89
269	42	cd03424	38200036	90
269	44	cd03424	39970209	89
269	41	cd03424	42524562	89
269	45	cd03424	42525529	89
269	41	cd03424	46201406	89
269	47	cd03424	46201643	89
269	40	cd03424	46202111	89
269	41	cd03424	46400921	89
269	41	cd03424	46916089	89
269	45	cd03424	47937779	89
269	41	cd03424	48853681	89
269	47	cd03424	48855667	88
269	41	cd03424	48863588	89
269	47	cd03424	48864189	89
269	44	cd03424	48865640	89
269	41	cd03424	48870405	89
269	45	cd03424	49656142	89
269	47	cd03424	50083552	89
269	45	cd03424	50798650	89
269	42	cd03424	50842871	90
269	42	cd03424	50954348	90
269	40	cd03424	51892963	89
269	47	cd03424	53726534	89
269	41	cd03424	53755027	89
269	41	cd03424	53802346	89
269	47	cd03424	53804455	89
269	42	cd03424	54023974	90
269	42	cd03424	55379808	90
269	41	cd03424	55772245	89
269	41	cd03424	56178444	89
269	41	cd03424	56314233	89
269	47	cd03424	56461056	89
269	43	cd03424	56551937	92
269	48	cd03424	56678531	89
269	45	cd03424	57226053	89
269	41	cd03424	57234718	89
269	42	cd03424	62424879	90
269	41	cd03424	62514599	89
269	40	cd03424	62514820	89
269	41	cd03424	62515897	89
269	48	cd03424	65304386	89
269	44	cd03424	66811942	89
269	41	cd03424	67157483	89
269	47	cd03424	67470161	89
269	47	cd03424	67675507	89
269	41	cd03424	67676963	89
269	41	cd03424	67916121	89
269	42	cd03424	67921283	90
269	41	cd03424	67926885	89
269	41	cd03424	67928402	89
269	42	cd03424	67939409	90
269	42	cd03424	67985637	90
269	47	cd03424	67989243	88
269	41	cd03424	68055535	89
269	44	cd03424	68130023	89
269	47	cd03424	68178038	89
269	48	cd03424	68182508	89
269	46	cd03424	68197394	89
269	40	cd03424	68205796	89
269	41	cd03424	68214137	89
269	42	cd03424	68235476	90
269	48	cd03424	68245774	89
269	41	cd03424	68263548	90
269	46	cd03424	68472193	89
269	47	cd03424	68538201	92
269	41	cd03424	68560633	89
269	41	cd03424	68560669	89
269	48	cd03424	69933256	89
269	47	cd03424	69953268	89
269	41	cd03424	70729831	89
269	44	cd03424	70834431	89
269	41	cd03424	71145810	89
269	47	cd03424	71281958	89
269	42	cd03424	71369320	90
269	44	cd03424	71420709	89
269	41	cd03424	71540887	89
269	41	cd03424	71546079	89
269	41	cd03424	71906602	89
269	42	cd03424	72161604	90
269	41	cd03424	74316250	89
269	41	cd03424	76260179	89
269	42	cd03424	76558032	90
269	41	cd03424	76792188	89
269	47	cd03424	76794893	89
269	51	cd03424	76800850	89
269	41	cd03424	76884195	89
269	41	cd03424	77165970	89
269	47	cd03424	77361506	89
269	41	cd03424	77544112	89
269	41	cd03424	77640509	89
269	47	cd03424	77954566	89
269	40	cd03424	77997186	89
269	41	cd03424	78192531	89
269	51	cd03424	78363988	89
269	40	cd03424	78364383	89
269	47	cd03424	78700173	89
269	41	cd03424	78702343	89
269	41	cd03424	78704493	89
269	42	cd03424	81429205	89
269	41	cd03424	82498927	89
269	41	cd03424	82499011	89
269	42	cd03424	82748837	89
269	40	cd03424	82945006	89
269	47	cd03424	83592860	89
269	41	cd03424	83647459	89
269	47	cd03424	83648634	89
86	1	cd03424	83772281	-9
269	44	cd03424	83774319	89
269	42	cd03424	83816623	90
269	48	cd03424	83942468	89
269	41	cd03424	83945644	89
269	48	cd03424	83951318	89
269	42	cd03424	84496701	90
269	48	cd03424	84684770	89
269	41	cd03424	84701647	89
269	41	cd03424	85858482	89
269	42	cd03424	85860975	90
269	46	cd03424	86131273	88
269	48	cd03424	86133940	89
269	48	cd03424	86139925	89
269	46	cd03424	86165128	89
269	51	cd03424	86280154	99
269	41	cd03424	86606775	89
269	41	cd03424	87310551	89
269	47	cd03424	88698714	89
269	41	cd03424	88812429	89
269	42	cd03424	88932401	90
269	47	cd03424	88948011	89
269	48	cd03424	89069102	89
269	47	cd03424	89092018	89
269	41	cd03424	89093790	89
269	41	cd03424	89097313	89
269	40	cd03424	89210665	89
269	48	cd03424	89359581	89
269	46	cd03424	89891232	89
269	41	cd03424	90023263	89
269	47	cd03424	90407083	89
269	47	cd03424	90415519	89
269	47	cd03424	90419775	89
269	47	cd03424	90425206	89
269	42	cd03424	90574689	89
269	41	cd03424	90575447	89
269	41	cd03424	90821028	89
269	41	cd03424	91200637	89
269	45	cd03424	55962510	89
269	45	cd03424	72005173	89
269	44	cd03424	85114531	89
269	42	cd03424	15024831	90
269	36	cd03429	49259564	45
269	36	cd03429	18144253	45
269	40	cd03429	62516466	45
269	36	cd03429	24379306	45
269	36	cd03429	15022972	45
269	37	cd03429	46202716	45
269	38	cd03429	67482469	45
269	36	cd03429	71556558	45
269	39	cd03429	49653542	45
269	40	cd03429	6458907	45
269	36	cd03429	68128356	45
269	37	cd03429	23492630	45
269	36	cd03429	19915297	45
269	40	cd03429	6321371	45
269	36	cd03429	71846334	45
269	37	cd03429	88798312	45
269	41	cd03429	62425937	45
269	36	cd03429	15026482	45
269	36	cd03429	48863140	45
269	36	cd03429	33564646	45
269	36	cd03429	90415995	45
269	39	cd03429	90407133	45
269	38	cd03429	83647753	45
269	36	cd03429	68177862	45
269	37	cd03429	50951113	45
269	39	cd03429	53733259	45
269	36	cd03429	68539790	45
269	36	cd03429	77544113	45
269	36	cd03429	84489677	45
269	38	cd03429	85666816	45
269	36	cd03429	85859980	45
269	36	cd03429	50414564	45
269	36	cd03429	50749314	45
269	40	cd03429	71914663	45
269	36	cd03429	69299074	45
269	36	cd03429	84685207	45
269	37	cd03429	76792222	45
269	36	cd03429	88703296	45
269	36	cd03429	71545869	45
269	38	cd03429	11527981	45
269	36	cd03429	33284852	45
269	36	cd03429	48783985	45
269	36	cd03429	84702076	45
269	38	cd03429	55775382	45
269	36	cd03429	14025341	45
269	36	cd03429	79039991	45
269	38	cd03429	54038134	45
269	38	cd03429	13899267	45
269	38	cd03429	62202625	45
269	36	cd03429	16124521	45
269	42	cd03429	71369667	45
269	38	cd03429	19699164	45
269	38	cd03429	83591629	45
269	37	cd03429	90419783	45
269	37	cd03429	67985978	45
269	38	cd03429	88938822	45
269	36	cd03429	72016605	45
269	41	cd03429	76875769	45
269	36	cd03429	78193189	45
269	38	cd03429	71024223	45
269	36	cd03429	50593112	45
269	38	cd03429	85086831	45
269	36	cd03429	88602854	45
269	36	cd03429	83859378	45
269	36	cd03429	86162155	45
269	41	cd03429	71148385	45
269	37	cd03429	84494606	45
269	36	cd03429	67677212	45
269	36	cd03429	77955438	45
269	40	cd03429	29346954	45
269	38	cd03429	50555492	45
269	37	cd03429	66964585	45
269	36	cd03429	56180417	45
269	36	cd03429	68211548	45
269	36	cd03429	84366088	45
269	40	cd03429	49642339	45
269	37	cd03429	12230365	45
269	38	cd03429	4539242	45
269	36	cd03429	46914938	45
269	37	cd03429	50840400	45
269	36	cd03429	71837966	45
269	37	cd03429	49530305	45
269	37	cd03429	38199591	45
269	55	cd03429	71038376	45
269	36	cd03429	89095504	45
269	47	cd03428	159163625	43
269	41	cd03428	21465913	43
269	39	cd03428	15789675	43
269	44	cd03428	16752119	43
269	38	cd03428	18159219	43
269	38	cd03428	18312122	43
269	44	cd03428	23002408	43
269	50	cd03428	23504693	43
269	40	cd03428	28270537	43
269	37	cd03428	32443496	43
269	40	cd03428	41583670	43
269	39	cd03428	48430639	43
269	38	cd03428	48430740	43
269	40	cd03428	48869645	43
269	49	cd03428	49523164	43
269	46	cd03428	50539714	43
269	49	cd03428	50762201	43
269	41	cd03428	55237197	43
269	40	cd03428	58254115	43
269	41	cd03428	66770891	43
269	39	cd03428	68140885	43
269	43	cd03428	68350892	43
269	42	cd03428	86606803	43
269	37	cd03428	87311185	43
269	41	cd03428	91085927	43
269	38	cd03428	78701662	43
269	38	cd03428	74318653	43
269	38	cd03428	76883223	43
294	70	cd00158	10120628	128
294	69	cd00158	2498102	128
293	1	cd00157	347948620	-9
207	152	cd00155	4389274	175
207	157	cd00155	1351042	176
207	156	cd00155	399198	176
207	156	cd00155	1168809	176
207	156	cd00155	115914	176
207	153	cd00155	134966	175
207	153	cd00155	1293099	174
207	154	cd00155	5901914	175
207	154	cd00155	2522208	175
207	154	cd00155	6912456	175
207	190	cd00155	8394180	206
207	147	cd00155	4885357	175
207	152	cd00155	7662334	175
207	171	cd00155	7506314	186
207	155	cd00155	4079657	175
207	155	cd00155	7657261	177
207	152	cd00155	134736	175
207	152	cd00155	5032025	175
207	183	cd00155	544403	206
207	191	cd00155	6919956	206
207	155	cd00155	6665669	177
207	167	cd00155	585430	177
207	142	cd00155	115152	178
207	186	cd00155	7500039	206
37	272	cd04056	21730217	773
37	279	cd04056	12084515	773
37	275	cd04056	213424332	774
37	272	cd04056	47169143	773
37	301	cd04056	94969465	796
37	270	cd04056	15898960	774
37	344	cd04056	94967136	796
37	307	cd04056	167531985	773
37	345	cd04056	225874072	796
37	330	cd04056	225874163	796
37	270	cd04056	70608075	774
37	301	cd04056	225872935	796
37	290	cd04056	117928870	796
37	271	cd04056	50120389	773
37	270	cd04056	170103851	773
37	280	cd04056	120406859	773
37	300	cd04056	94967481	796
37	280	cd04056	27375805	773
37	300	cd04056	73541448	773
37	267	cd04056	163753239	773
37	264	cd04056	48477259	773
37	281	cd04056	116624689	773
37	339	cd04056	67542075	773
37	246	cd04056	162448769	773
37	266	cd04056	225873425	773
37	292	cd04056	46114460	773
37	423	cd04056	66811238	796
37	274	cd04056	39972515	773
37	296	cd04056	83771602	773
37	293	cd04056	37181260	773
37	298	cd04056	46111169	773
37	316	cd04056	170089867	773
37	298	cd04056	71024071	773
37	270	cd04056	220726189	773
37	275	cd04056	82408360	773
37	269	cd04056	145616433	775
37	305	cd04056	225562432	773
37	303	cd04056	156032449	773
37	289	cd04056	42820811	773
37	287	cd04056	171677241	773
37	278	cd04056	159147901	774
37	322	cd04056	220732021	773
37	314	cd04056	156045984	773
37	499	cd04056	167523062	773
37	271	cd04056	167533600	773
37	259	cd04056	167526932	773
37	269	cd04056	156386294	774
37	275	cd04056	46250161	774
37	275	cd04056	61217214	774
37	275	cd04056	192453602	774
37	265	cd04056	66826093	774
37	283	cd04056	170105156	771
37	292	cd04056	88178940	773
37	279	cd04056	157887534	773
37	308	cd04056	169596636	770
37	280	cd04056	169619485	773
37	336	cd04056	83768696	773
37	351	cd04056	85090428	773
37	288	cd04056	85109979	773
37	300	cd04056	88176046	773
37	290	cd04056	28189087	773
37	308	cd04056	226282193	773
37	372	cd04056	218719390	775
37	291	cd04056	169623064	773
37	293	cd04056	169861778	773
37	338	cd04056	169614057	773
37	308	cd04056	66803989	773
37	307	cd04056	66819495	775
37	304	cd04056	74817836	773
37	263	cd04056	218718134	773
37	277	cd04056	148536291	773
37	411	cd04056	66807071	796
37	332	cd04056	116191397	773
37	274	cd04056	209520830	773
37	271	cd04056	116619713	773
37	281	cd04056	116624687	773
37	251	cd04056	149922051	773
37	247	cd04056	162455817	774
37	284	cd04056	116623072	773
37	271	cd04056	171688080	773
37	249	cd04056	149922594	773
37	270	cd04056	196230675	773
37	331	cd04056	94967129	796
37	265	cd04056	16082015	773
37	275	cd04056	124876356	773
37	337	cd04056	225872926	796
37	254	cd04056	115350820	773
37	297	cd04056	117928668	796
37	270	cd04056	15922494	774
37	259	cd04056	111220265	773
37	285	cd04056	159042150	774
37	263	cd04056	77748661	773
37	289	cd04056	146304135	773
37	288	cd04056	160899097	796
37	355	cd04056	94967490	796
37	280	cd04056	15897997	774
37	332	cd04056	116332903	774
37	294	cd04056	159123342	771
37	322	cd04056	85105406	773
37	300	cd04056	29832492	796
37	289	cd04056	94970168	777
37	302	cd04056	9979355	773
37	289	cd04056	48477281	774
37	284	cd04056	15922696	773
37	286	cd04056	124875268	796
37	279	cd04056	15921996	774
37	259	cd04056	34497423	773
37	293	cd04056	21241565	796
37	274	cd04056	32455212	773
37	332	cd04056	158423316	775
37	326	cd04056	162448812	773
37	322	cd04056	197623925	774
37	362	cd04056	159040594	775
37	286	cd04056	146303098	800
37	267	cd04056	16082551	775
37	286	cd04056	15898872	796
86	2	cd11561	15221135	-8
292	240	cd04739	106892599	237
292	240	cd04739	94967760	237
292	237	cd04739	23012751	237
292	241	cd04739	50841649	237
292	239	cd04739	71908452	237
292	238	cd04739	67154049	237
292	235	cd04739	29338640	238
292	236	cd04739	32397976	238
292	239	cd04739	32397965	238
292	240	cd04739	76258844	237
292	239	cd04739	74318485	237
141	9	cd06915	13491145	-1
141	9	cd06915	46487629	-1
141	9	cd06915	72117841	-1
141	9	cd06915	29337779	-1
141	9	cd06915	15026117	-1
141	9	cd06915	27381099	-1
141	9	cd06915	159028559	-1
141	9	cd06915	57505637	-1
141	9	cd06915	189423861	-1
141	9	cd06915	53720403	-1
141	9	cd06915	160937639	-1
141	9	cd06915	167628934	-1
141	9	cd06915	207087827	-1
141	9	cd06915	104781576	-1
141	9	cd06915	170747651	-1
141	9	cd06915	23015345	-1
141	9	cd06915	167648888	-1
141	9	cd06915	168703485	-1
141	9	cd06915	31789413	-1
141	9	cd06915	182415786	-1
141	9	cd06915	94972408	-1
141	9	cd06915	168704197	-1
141	9	cd06915	162452018	-1
141	9	cd06915	57225470	-1
141	9	cd06915	124515490	-1
147	10	cd01339	20149955	0
147	10	cd01339	20149953	0
147	10	cd01339	20149960	0
5	171	cd01339	14278477	177
147	10	cd01339	119389084	0
5	166	cd01339	119389510	177
5	166	cd01339	112491369	177
5	168	cd01339	999809	177
5	179	cd01339	14285573	177
147	10	cd01339	32445492	0
147	10	cd01339	51316141	0
147	10	cd01339	51316163	0
147	10	cd01339	51316172	0
147	10	cd01339	51316181	0
147	10	cd01339	51316182	0
147	10	cd01339	73920996	0
147	10	cd01339	78777246	0
147	10	cd01339	123163267	0
5	166	cd01339	94968978	177
147	10	cd01339	206889307	0
147	10	cd01339	124514199	0
147	10	cd01339	94265748	0
147	10	cd01339	157737558	0
147	10	cd01339	89896330	0
5	179	cd01339	188996564	177
147	10	cd01339	152992167	0
147	10	cd01339	158317712	0
147	10	cd01339	207085297	0
5	166	cd01339	91200102	177
6	154	cd01338	7546191	152
6	154	cd01338	5542578	152
6	154	cd01338	19069739	152
6	154	cd01338	48428252	152
6	154	cd01338	149197839	152
6	154	cd01338	116059121	152
6	154	cd01338	160871967	152
6	154	cd01338	116789369	152
6	154	cd01338	198257991	152
6	159	cd01338	168701574	152
202	23	cd01335	732121	20
172	0	cd01335	732121	-10
55	23	cd01335	732121	20
172	0	cd01335	4127321	-10
172	0	cd01335	2621402	-10
172	0	cd01335	2650528	-10
172	0	cd01335	15026315	-10
6	146	cd01337	999617	158
6	146	cd01337	60593476	158
6	146	cd01337	93279232	158
6	166	cd01337	126895	165
6	145	cd01337	1145722	158
6	145	cd01337	2605782	158
6	146	cd01337	3183074	158
6	145	cd01337	4587985	158
6	146	cd01337	6746611	158
6	147	cd01337	19075316	158
6	146	cd01337	31419562	158
6	146	cd01337	46406288	158
6	146	cd01337	50758110	158
6	146	cd01337	50882326	158
6	146	cd01337	115651961	158
6	146	cd01337	198434598	158
6	146	cd01337	60593487	158
6	146	cd01337	156350422	158
6	146	cd01337	168014156	158
6	146	cd01337	116789943	158
6	146	cd01337	19528051	158
6	149	cd01337	167534782	158
6	146	cd01337	4029338	158
6	147	cd01337	47119068	158
6	146	cd01337	116056380	158
6	145	cd01337	198457834	158
6	147	cd01337	211581963	158
6	147	cd01337	170096999	158
6	147	cd01337	164655785	158
6	146	cd01337	195436206	158
6	146	cd01337	195160916	158
6	147	cd01337	114772588	158
6	147	cd01337	211590891	158
6	167	cd01337	156843421	165
6	154	cd01336	5107783	144
6	154	cd01336	57530355	144
6	154	cd01336	168051601	144
6	154	cd01336	11133509	144
6	153	cd01336	146165401	144
6	154	cd01336	29242793	144
6	155	cd01336	17561064	145
6	154	cd01336	38014771	144
6	154	cd01336	6016537	144
6	154	cd01336	118363871	144
300	18	cd01330	11121398	8
300	18	cd01330	1171882	8
300	18	cd01330	3914329	8
300	18	cd01330	7503684	8
300	18	cd01330	15010376	8
300	18	cd01330	17565370	8
300	18	cd01330	18251452	8
300	18	cd01330	23270950	8
300	18	cd01330	23320953	8
300	18	cd01330	24582268	8
300	18	cd01330	27734561	8
300	18	cd01330	27734564	8
300	18	cd01330	27734566	8
300	18	cd01330	32965025	8
300	18	cd01330	37748700	8
300	18	cd01330	38014768	8
300	18	cd01330	45552289	8
300	18	cd01330	45709931	8
300	18	cd01330	47205277	8
300	18	cd01330	47205739	8
300	18	cd01330	47207623	8
300	18	cd01330	47208828	8
300	18	cd01330	47209577	8
300	18	cd01330	47209578	8
300	18	cd01330	47210337	8
300	18	cd01330	47224463	8
300	18	cd01330	48096916	8
300	18	cd01330	50729072	8
300	18	cd01330	50729078	8
300	18	cd01330	50729080	8
300	18	cd01330	50731367	8
300	18	cd01330	50731595	8
300	18	cd01330	50752142	8
300	18	cd01330	50753130	8
300	18	cd01330	53126894	8
300	18	cd01330	55239908	8
147	11	cd08958	284092960	1
107	1	cd04645	15811131	-9
235	227	cd08952	93279714	484
235	227	cd08952	93279713	484
235	238	cd08952	27528335	488
235	238	cd08952	27528335	485
235	274	cd08952	178468489	488
235	277	cd08952	260652206	520
235	255	cd08952	94467039	485
235	224	cd08952	117164631	419
235	202	cd08952	82658709	486
235	222	cd08952	117164638	537
235	222	cd08952	117164638	477
235	235	cd08952	37595055	485
